"iso3","year","value"
"AFG",1996,0.13
"AFG",1997,0
"AFG",1998,2.73
"AFG",1999,0.67
"AFG",2000,4
"AFG",2001,1
"AFG",2002,5.5
"AFG",2003,7.34
"AFG",2004,6.75
"AFG",2005,9.15
"AFG",2006,13.86
"AFG",2007,14.23
"AFG",2008,12.5
"AFG",2009,26.14
"AFG",2010,27.68
"AFG",2011,41.62
"AFG",2012,34.65
"AFG",2013,27.31
"AFG",2014,35.01
"AFG",2015,21.19
"AFG",2016,59.55
"AFG",2017,72.4
"AFG",2018,90.34
"AFG",2019,139.36
"AFG",2020,145.71
"AFG",2021,177.39
"AFG",2022,169.19
"AGO",1996,5.95
"AGO",1997,7.33
"AGO",1998,4.11
"AGO",1999,3.93
"AGO",2000,6.08
"AGO",2001,9.58
"AGO",2002,16.13
"AGO",2003,5.89
"AGO",2004,9.73
"AGO",2005,10.04
"AGO",2006,12.57
"AGO",2007,10.16
"AGO",2008,11.85
"AGO",2009,13.78
"AGO",2010,14.68
"AGO",2011,17.78
"AGO",2012,21.3
"AGO",2013,23.85
"AGO",2014,34.57
"AGO",2015,32.12
"AGO",2016,37.81
"AGO",2017,55.13
"AGO",2018,29.7
"AGO",2019,36.39
"AGO",2020,48.51
"AGO",2021,42.35
"AGO",2022,44.99
"ALB",1996,36.82
"ALB",1997,26.52
"ALB",1998,31.89
"ALB",1999,23.84
"ALB",2000,22.34
"ALB",2001,18.38
"ALB",2002,24.53
"ALB",2003,22.68
"ALB",2004,17.91
"ALB",2005,25.77
"ALB",2006,26.35
"ALB",2007,41.9
"ALB",2008,52.48
"ALB",2009,68.72
"ALB",2010,124.83
"ALB",2011,140.71
"ALB",2012,150.63
"ALB",2013,148.81
"ALB",2014,154.14
"ALB",2015,159.48
"ALB",2016,165.44
"ALB",2017,133.42
"ALB",2018,170.56
"ALB",2019,203.1
"ALB",2020,167.16
"ALB",2021,241.09
"ALB",2022,238.59
"AND",1996,2
"AND",1997,0.87
"AND",1998,2.08
"AND",1999,0
"AND",2000,0
"AND",2001,2.64
"AND",2002,0.5
"AND",2003,4.7
"AND",2004,1.31
"AND",2005,4.93
"AND",2006,5.02
"AND",2007,6.23
"AND",2008,1.68
"AND",2009,2.55
"AND",2010,1.2
"AND",2011,0.88
"AND",2012,4.53
"AND",2013,5.26
"AND",2014,4.18
"AND",2015,7.96
"AND",2016,7.83
"AND",2017,1.67
"AND",2018,3.19
"AND",2019,5.41
"AND",2020,8.14
"AND",2021,9.44
"AND",2022,9.6
"ARE",1996,294.31
"ARE",1997,282.44
"ARE",1998,320.66
"ARE",1999,247.78
"ARE",2000,324.89
"ARE",2001,376.47
"ARE",2002,393.49
"ARE",2003,546.62
"ARE",2004,563.1
"ARE",2005,718.77
"ARE",2006,835.69
"ARE",2007,788.38
"ARE",2008,906.71
"ARE",2009,1044.34
"ARE",2010,1264.69
"ARE",2011,1423.22
"ARE",2012,1607.36
"ARE",2013,1763.04
"ARE",2014,1814.55
"ARE",2015,2314.25
"ARE",2016,2562.72
"ARE",2017,2866.45
"ARE",2018,3080.82
"ARE",2019,4137.79
"ARE",2020,4467.88
"ARE",2021,5266.62
"ARE",2022,6401.84
"ARG",1996,3385.12
"ARG",1997,3768.19
"ARG",1998,3724.97
"ARG",1999,4017.86
"ARG",2000,4231.85
"ARG",2001,4356.17
"ARG",2002,4681.53
"ARG",2003,4484.81
"ARG",2004,4604.3
"ARG",2005,4883.23
"ARG",2006,5574.16
"ARG",2007,5682.94
"ARG",2008,6229.5
"ARG",2009,6819.11
"ARG",2010,7153.65
"ARG",2011,7625.07
"ARG",2012,7803.52
"ARG",2013,7945.07
"ARG",2014,8330.4
"ARG",2015,8393.72
"ARG",2016,8601.99
"ARG",2017,8793.98
"ARG",2018,9234.47
"ARG",2019,9223.65
"ARG",2020,9999.61
"ARG",2021,9980.73
"ARG",2022,9122.18
"ARM",1996,333.15
"ARM",1997,262.14
"ARM",1998,277.22
"ARM",1999,266.47
"ARM",2000,348.04
"ARM",2001,323.2
"ARM",2002,319.06
"ARM",2003,323.45
"ARM",2004,344.62
"ARM",2005,394.95
"ARM",2006,358.51
"ARM",2007,405.91
"ARM",2008,384.85
"ARM",2009,438.63
"ARM",2010,493.99
"ARM",2011,588.71
"ARM",2012,548.98
"ARM",2013,532.37
"ARM",2014,540.71
"ARM",2015,534.03
"ARM",2016,536.98
"ARM",2017,539.3
"ARM",2018,524.57
"ARM",2019,627.03
"ARM",2020,622.39
"ARM",2021,576.14
"ARM",2022,655.3
"ATG",1996,0
"ATG",1997,1.14
"ATG",1998,0.13
"ATG",1999,1.2
"ATG",2000,0.25
"ATG",2001,1
"ATG",2002,2.08
"ATG",2003,1.83
"ATG",2004,0.67
"ATG",2005,1.79
"ATG",2006,1.58
"ATG",2007,5.25
"ATG",2008,5.29
"ATG",2009,3.78
"ATG",2010,2.19
"ATG",2011,0.85
"ATG",2012,2.08
"ATG",2013,2.72
"ATG",2014,1.7
"ATG",2015,3.3
"ATG",2016,4.34
"ATG",2017,5.45
"ATG",2018,4.64
"ATG",2019,6.32
"ATG",2020,6.56
"ATG",2021,7.43
"ATG",2022,7.02
"AUS",1996,20800.25
"AUS",1997,21727.72
"AUS",1998,21981.46
"AUS",1999,22207
"AUS",2000,23495.94
"AUS",2001,23969.95
"AUS",2002,24502.31
"AUS",2003,25877.1
"AUS",2004,28033.19
"AUS",2005,31994.97
"AUS",2006,34320.11
"AUS",2007,36315.46
"AUS",2008,37767.96
"AUS",2009,39537.36
"AUS",2010,42096.62
"AUS",2011,45374.3
"AUS",2012,46728.07
"AUS",2013,50921.2
"AUS",2014,52854.67
"AUS",2015,54235.21
"AUS",2016,55173.81
"AUS",2017,55219.84
"AUS",2018,56691.37
"AUS",2019,58770.26
"AUS",2020,58870.89
"AUS",2021,61975.95
"AUS",2022,62305.03
"AUT",1996,5949.63
"AUT",1997,6304.13
"AUT",1998,6222.3
"AUT",1999,6264.67
"AUT",2000,6614.6
"AUT",2001,7073.06
"AUT",2002,7505.6
"AUT",2003,7972.47
"AUT",2004,8157.43
"AUT",2005,9013.02
"AUT",2006,9235.59
"AUT",2007,9930.95
"AUT",2008,10426.33
"AUT",2009,10977.59
"AUT",2010,11211.53
"AUT",2011,11806.83
"AUT",2012,12181.72
"AUT",2013,12414.79
"AUT",2014,12632.76
"AUT",2015,13137.08
"AUT",2016,12976.33
"AUT",2017,13072.27
"AUT",2018,13121.29
"AUT",2019,13708.07
"AUT",2020,14005.41
"AUT",2021,14969.64
"AUT",2022,14537.08
"AZE",1996,220.9
"AZE",1997,210.93
"AZE",1998,172.07
"AZE",1999,165.6
"AZE",2000,158.76
"AZE",2001,168.62
"AZE",2002,255.89
"AZE",2003,287.37
"AZE",2004,369.87
"AZE",2005,359.53
"AZE",2006,285.61
"AZE",2007,416.03
"AZE",2008,482.58
"AZE",2009,630.91
"AZE",2010,603.88
"AZE",2011,640.75
"AZE",2012,679.97
"AZE",2013,476.47
"AZE",2014,391.27
"AZE",2015,449.94
"AZE",2016,592.94
"AZE",2017,732.12
"AZE",2018,810.68
"AZE",2019,924.14
"AZE",2020,1033.88
"AZE",2021,1014.28
"AZE",2022,1174.57
"BDI",1996,9.82
"BDI",1997,13.35
"BDI",1998,3.81
"BDI",1999,6.1
"BDI",2000,1.65
"BDI",2001,3.58
"BDI",2002,0.93
"BDI",2003,4.42
"BDI",2004,5.02
"BDI",2005,4.3
"BDI",2006,5.63
"BDI",2007,4.48
"BDI",2008,2.54
"BDI",2009,3.33
"BDI",2010,12.37
"BDI",2011,10.02
"BDI",2012,10.65
"BDI",2013,14.28
"BDI",2014,12.91
"BDI",2015,12.5
"BDI",2016,11.72
"BDI",2017,13.19
"BDI",2018,20.41
"BDI",2019,29.9
"BDI",2020,35.24
"BDI",2021,26.93
"BDI",2022,27.99
"BEL",1996,8826.61
"BEL",1997,9009.03
"BEL",1998,9409.54
"BEL",1999,9244.92
"BEL",2000,9593.02
"BEL",2001,9951.02
"BEL",2002,10242.87
"BEL",2003,10883.66
"BEL",2004,11535.55
"BEL",2005,12766.14
"BEL",2006,13014.6
"BEL",2007,13622.59
"BEL",2008,14332.71
"BEL",2009,14799.65
"BEL",2010,15080.34
"BEL",2011,15583.08
"BEL",2012,16327.84
"BEL",2013,16589.95
"BEL",2014,16888.19
"BEL",2015,16730.49
"BEL",2016,16792.56
"BEL",2017,16305.94
"BEL",2018,16529.95
"BEL",2019,16644.86
"BEL",2020,16947.47
"BEL",2021,18319.58
"BEL",2022,17612.3
"BEN",1996,28.51
"BEN",1997,45.95
"BEN",1998,40.3
"BEN",1999,42.5
"BEN",2000,45.48
"BEN",2001,42.87
"BEN",2002,44.73
"BEN",2003,46.42
"BEN",2004,60.84
"BEN",2005,60.94
"BEN",2006,77.59
"BEN",2007,93.97
"BEN",2008,92.83
"BEN",2009,117.63
"BEN",2010,105.59
"BEN",2011,128.9
"BEN",2012,143.3
"BEN",2013,178.78
"BEN",2014,179.52
"BEN",2015,180
"BEN",2016,173.32
"BEN",2017,207.64
"BEN",2018,233.16
"BEN",2019,276.96
"BEN",2020,317.18
"BEN",2021,381.61
"BEN",2022,413.69
"BFA",1996,36.72
"BFA",1997,52.2
"BFA",1998,84.78
"BFA",1999,61.62
"BFA",2000,48.5
"BFA",2001,63.92
"BFA",2002,71.81
"BFA",2003,76.54
"BFA",2004,71.32
"BFA",2005,72.52
"BFA",2006,99.37
"BFA",2007,105.16
"BFA",2008,119.4
"BFA",2009,129.04
"BFA",2010,124.54
"BFA",2011,150.19
"BFA",2012,189
"BFA",2013,163.87
"BFA",2014,169.34
"BFA",2015,192.98
"BFA",2016,205.94
"BFA",2017,208.93
"BFA",2018,254.91
"BFA",2019,261.75
"BFA",2020,261.62
"BFA",2021,331.81
"BFA",2022,411.23
"BGD",1996,368.49
"BGD",1997,396.28
"BGD",1998,389.76
"BGD",1999,407.26
"BGD",2000,444.19
"BGD",2001,434.28
"BGD",2002,420.78
"BGD",2003,493.64
"BGD",2004,531.3
"BGD",2005,593.35
"BGD",2006,740.2
"BGD",2007,871.17
"BGD",2008,1056.49
"BGD",2009,1159.19
"BGD",2010,1426.96
"BGD",2011,1391.46
"BGD",2012,1921.35
"BGD",2013,1787.42
"BGD",2014,2408.26
"BGD",2015,2182.74
"BGD",2016,2590.98
"BGD",2017,3126.85
"BGD",2018,3182.44
"BGD",2019,5204.89
"BGD",2020,5121.48
"BGD",2021,7551.78
"BGD",2022,7056.17
"BGR",1996,1909.71
"BGR",1997,1753.32
"BGR",1998,1764.7
"BGR",1999,1800.04
"BGR",2000,1676.87
"BGR",2001,1657.78
"BGR",2002,1680.94
"BGR",2003,1714.23
"BGR",2004,1850.12
"BGR",2005,2032.9
"BGR",2006,1932.09
"BGR",2007,2469.59
"BGR",2008,2345.31
"BGR",2009,2682.99
"BGR",2010,2606.28
"BGR",2011,2459
"BGR",2012,2648.91
"BGR",2013,2680.44
"BGR",2014,2661.88
"BGR",2015,2554.77
"BGR",2016,2544.29
"BGR",2017,2963.85
"BGR",2018,3375.36
"BGR",2019,4302.46
"BGR",2020,4559.2
"BGR",2021,4858.99
"BGR",2022,4784.13
"BHR",1996,92.81
"BHR",1997,71.24
"BHR",1998,90.92
"BHR",1999,89.99
"BHR",2000,85.53
"BHR",2001,83.76
"BHR",2002,71
"BHR",2003,132.81
"BHR",2004,142.48
"BHR",2005,161.53
"BHR",2006,182.09
"BHR",2007,177.24
"BHR",2008,160.23
"BHR",2009,189.71
"BHR",2010,213
"BHR",2011,180.98
"BHR",2012,159.51
"BHR",2013,241.91
"BHR",2014,214.55
"BHR",2015,180.86
"BHR",2016,234.78
"BHR",2017,255.57
"BHR",2018,337.97
"BHR",2019,465.67
"BHR",2020,509
"BHR",2021,650.35
"BHR",2022,671.6
"BHS",1996,2.9
"BHS",1997,3.08
"BHS",1998,4.1
"BHS",1999,2.7
"BHS",2000,1.7
"BHS",2001,5.19
"BHS",2002,5.13
"BHS",2003,3.66
"BHS",2004,3.03
"BHS",2005,7.37
"BHS",2006,6.12
"BHS",2007,11.14
"BHS",2008,6.05
"BHS",2009,9.83
"BHS",2010,9.2
"BHS",2011,10.78
"BHS",2012,8.01
"BHS",2013,18.89
"BHS",2014,15.89
"BHS",2015,12.77
"BHS",2016,13.91
"BHS",2017,20.78
"BHS",2018,20.64
"BHS",2019,19
"BHS",2020,21.42
"BHS",2021,22.14
"BHS",2022,17.75
"BIH",1996,33.17
"BIH",1997,43.07
"BIH",1998,42.43
"BIH",1999,107.02
"BIH",2000,76.59
"BIH",2001,68.64
"BIH",2002,113.91
"BIH",2003,155.74
"BIH",2004,208.97
"BIH",2005,256.37
"BIH",2006,298.29
"BIH",2007,324.95
"BIH",2008,398.8
"BIH",2009,458.34
"BIH",2010,491.73
"BIH",2011,551.18
"BIH",2012,550.32
"BIH",2013,490.13
"BIH",2014,491.61
"BIH",2015,584.17
"BIH",2016,584.92
"BIH",2017,748.93
"BIH",2018,761.17
"BIH",2019,829.49
"BIH",2020,1004.72
"BIH",2021,1122.99
"BIH",2022,1039.36
"BLR",1996,1285.54
"BLR",1997,1352.75
"BLR",1998,1312.38
"BLR",1999,1133.6
"BLR",2000,1203.02
"BLR",2001,1330.16
"BLR",2002,1325.49
"BLR",2003,1279.07
"BLR",2004,1285.37
"BLR",2005,1339.42
"BLR",2006,1210.16
"BLR",2007,1310.09
"BLR",2008,1070.73
"BLR",2009,1205.3
"BLR",2010,1054.44
"BLR",2011,1114.89
"BLR",2012,1043.1
"BLR",2013,1107.04
"BLR",2014,1059.93
"BLR",2015,988.28
"BLR",2016,1008.15
"BLR",2017,1080.38
"BLR",2018,1228.81
"BLR",2019,1502.43
"BLR",2020,1521.33
"BLR",2021,1597.03
"BLR",2022,1519.37
"BLZ",1996,1.96
"BLZ",1997,3.28
"BLZ",1998,3.95
"BLZ",1999,2.23
"BLZ",2000,0.62
"BLZ",2001,2
"BLZ",2002,1.91
"BLZ",2003,4.76
"BLZ",2004,4.92
"BLZ",2005,5.83
"BLZ",2006,4.83
"BLZ",2007,2.23
"BLZ",2008,3.64
"BLZ",2009,8.51
"BLZ",2010,10.82
"BLZ",2011,2.26
"BLZ",2012,8.3
"BLZ",2013,7.75
"BLZ",2014,5.16
"BLZ",2015,7.64
"BLZ",2016,5.88
"BLZ",2017,11.55
"BLZ",2018,9.74
"BLZ",2019,10.21
"BLZ",2020,17.62
"BLZ",2021,12.52
"BLZ",2022,17.74
"BOL",1996,28.73
"BOL",1997,39.32
"BOL",1998,39.05
"BOL",1999,53.82
"BOL",2000,37.82
"BOL",2001,42.27
"BOL",2002,46.61
"BOL",2003,50.8
"BOL",2004,46.6
"BOL",2005,63.68
"BOL",2006,69.72
"BOL",2007,85.95
"BOL",2008,93.85
"BOL",2009,85.38
"BOL",2010,79.43
"BOL",2011,82.48
"BOL",2012,86.1
"BOL",2013,90.53
"BOL",2014,89.46
"BOL",2015,89.18
"BOL",2016,92.83
"BOL",2017,92.6
"BOL",2018,110.67
"BOL",2019,134.03
"BOL",2020,178.44
"BOL",2021,176.29
"BOL",2022,188.02
"BRA",1996,7645.85
"BRA",1997,9303.48
"BRA",1998,10498.24
"BRA",1999,11423.81
"BRA",2000,12800.36
"BRA",2001,13914.7
"BRA",2002,16156.58
"BRA",2003,17730.62
"BRA",2004,19960.57
"BRA",2005,22460.22
"BRA",2006,28610.05
"BRA",2007,31153.54
"BRA",2008,35574.01
"BRA",2009,38510.99
"BRA",2010,41760.03
"BRA",2011,44155.52
"BRA",2012,48166.15
"BRA",2013,50197.15
"BRA",2014,52367.03
"BRA",2015,53504.24
"BRA",2016,55719.12
"BRA",2017,59143.03
"BRA",2018,63130.11
"BRA",2019,66506.17
"BRA",2020,70490.47
"BRA",2021,73727.34
"BRA",2022,67030.59
"BRB",1996,19.25
"BRB",1997,24.5
"BRB",1998,29.19
"BRB",1999,28.87
"BRB",2000,27.79
"BRB",2001,43.08
"BRB",2002,38
"BRB",2003,46.11
"BRB",2004,54.09
"BRB",2005,37.07
"BRB",2006,49.71
"BRB",2007,49.79
"BRB",2008,46.14
"BRB",2009,37.63
"BRB",2010,30.06
"BRB",2011,35.82
"BRB",2012,48.49
"BRB",2013,41.83
"BRB",2014,45.47
"BRB",2015,55.17
"BRB",2016,54.32
"BRB",2017,50.16
"BRB",2018,48.22
"BRB",2019,53.74
"BRB",2020,61.93
"BRB",2021,55.51
"BRB",2022,72.38
"BRN",1996,34.91
"BRN",1997,26.68
"BRN",1998,41.61
"BRN",1999,37.16
"BRN",2000,38.26
"BRN",2001,32
"BRN",2002,24.27
"BRN",2003,37.66
"BRN",2004,37.87
"BRN",2005,35.14
"BRN",2006,41.66
"BRN",2007,43.81
"BRN",2008,50.67
"BRN",2009,51.01
"BRN",2010,58.16
"BRN",2011,79.69
"BRN",2012,116.39
"BRN",2013,123.02
"BRN",2014,186.05
"BRN",2015,174.11
"BRN",2016,220.47
"BRN",2017,200.95
"BRN",2018,294.39
"BRN",2019,230.03
"BRN",2020,292.63
"BRN",2021,335.16
"BRN",2022,414.38
"BTN",1996,2.46
"BTN",1997,3.17
"BTN",1998,2.6
"BTN",1999,0.96
"BTN",2000,1.08
"BTN",2001,1
"BTN",2002,6.23
"BTN",2003,3.66
"BTN",2004,9.36
"BTN",2005,5.98
"BTN",2006,17.38
"BTN",2007,8.58
"BTN",2008,6.64
"BTN",2009,9.55
"BTN",2010,18.46
"BTN",2011,16.25
"BTN",2012,16.22
"BTN",2013,28.2
"BTN",2014,28.36
"BTN",2015,26.15
"BTN",2016,43.67
"BTN",2017,47.63
"BTN",2018,53
"BTN",2019,56.06
"BTN",2020,82.17
"BTN",2021,105.03
"BTN",2022,115.3
"BWA",1996,74.49
"BWA",1997,73.06
"BWA",1998,87.79
"BWA",1999,88.82
"BWA",2000,111.88
"BWA",2001,102.48
"BWA",2002,121.09
"BWA",2003,122.34
"BWA",2004,133.42
"BWA",2005,123.61
"BWA",2006,185.14
"BWA",2007,152.42
"BWA",2008,165.71
"BWA",2009,167.66
"BWA",2010,163.97
"BWA",2011,167.78
"BWA",2012,159.99
"BWA",2013,167.45
"BWA",2014,204.79
"BWA",2015,163.66
"BWA",2016,236.02
"BWA",2017,240.19
"BWA",2018,285.21
"BWA",2019,308.55
"BWA",2020,324.27
"BWA",2021,386.48
"BWA",2022,392.69
"CAF",1996,8.37
"CAF",1997,10.34
"CAF",1998,13.89
"CAF",1999,9.82
"CAF",2000,6.13
"CAF",2001,6.87
"CAF",2002,3.72
"CAF",2003,10.41
"CAF",2004,10.4
"CAF",2005,8.36
"CAF",2006,13.25
"CAF",2007,8.41
"CAF",2008,10.14
"CAF",2009,11.05
"CAF",2010,14.24
"CAF",2011,15.27
"CAF",2012,10.58
"CAF",2013,12.59
"CAF",2014,17.22
"CAF",2015,12.65
"CAF",2016,27.42
"CAF",2017,18.45
"CAF",2018,21.89
"CAF",2019,16.74
"CAF",2020,19.56
"CAF",2021,15.27
"CAF",2022,19.82
"CAN",1996,34829.82
"CAN",1997,34295.03
"CAN",1998,33117.69
"CAN",1999,32493.5
"CAN",2000,34252.57
"CAN",2001,33653.44
"CAN",2002,36459.85
"CAN",2003,38722.16
"CAN",2004,42633.37
"CAN",2005,47844.97
"CAN",2006,50605.96
"CAN",2007,51979.5
"CAN",2008,53779.61
"CAN",2009,55876.68
"CAN",2010,56793.27
"CAN",2011,57715.63
"CAN",2012,59761.57
"CAN",2013,60074.83
"CAN",2014,60858.96
"CAN",2015,61391.62
"CAN",2016,61324.12
"CAN",2017,61601.66
"CAN",2018,63648.46
"CAN",2019,64546.67
"CAN",2020,65331.55
"CAN",2021,69684.17
"CAN",2022,69051.87
"CHE",1996,11499.01
"CHE",1997,11877.96
"CHE",1998,11985.86
"CHE",1999,11964.4
"CHE",2000,12621.43
"CHE",2001,12297.66
"CHE",2002,12478.85
"CHE",2003,13301.5
"CHE",2004,14278.45
"CHE",2005,15614.51
"CHE",2006,16657.93
"CHE",2007,17063.84
"CHE",2008,17517.85
"CHE",2009,18057.17
"CHE",2010,18894.59
"CHE",2011,19935.07
"CHE",2012,20963.19
"CHE",2013,21599.81
"CHE",2014,22166.96
"CHE",2015,22207.15
"CHE",2016,22401.11
"CHE",2017,23044.72
"CHE",2018,22749.87
"CHE",2019,23076.47
"CHE",2020,23656.76
"CHE",2021,25078.21
"CHE",2022,24247.97
"CHL",1996,1293.65
"CHL",1997,1422.85
"CHL",1998,1366.28
"CHL",1999,1498.84
"CHL",2000,1552.28
"CHL",2001,1646.31
"CHL",2002,2060.22
"CHL",2003,2100.02
"CHL",2004,2248.21
"CHL",2005,2533.92
"CHL",2006,3132.37
"CHL",2007,3293.8
"CHL",2008,3759.34
"CHL",2009,3981.25
"CHL",2010,4235.52
"CHL",2011,4534.62
"CHL",2012,5059.05
"CHL",2013,5099.24
"CHL",2014,5871.42
"CHL",2015,6161.44
"CHL",2016,6774.99
"CHL",2017,6921.66
"CHL",2018,7572.42
"CHL",2019,8012.18
"CHL",2020,9032.26
"CHL",2021,9990.88
"CHL",2022,9057.77
"CHN",1996,33621.11
"CHN",1997,37424.8
"CHN",1998,43775.33
"CHN",1999,45192.17
"CHN",2000,53284.78
"CHN",2001,70675.54
"CHN",2002,75171.18
"CHN",2003,88585.08
"CHN",2004,121751.14
"CHN",2005,165867.16
"CHN",2006,192881.56
"CHN",2007,213648.18
"CHN",2008,248120.21
"CHN",2009,285755.68
"CHN",2010,309193.41
"CHN",2011,323331.81
"CHN",2012,329067.39
"CHN",2013,355650.59
"CHN",2014,385100.77
"CHN",2015,406733.9
"CHN",2016,436613.57
"CHN",2017,468712.74
"CHN",2018,532295.26
"CHN",2019,617494.48
"CHN",2020,672734.7
"CHN",2021,766200.41
"CHN",2022,898949.09
"CIV",1996,79.05
"CIV",1997,114.9
"CIV",1998,99.19
"CIV",1999,108.1
"CIV",2000,75.76
"CIV",2001,81.14
"CIV",2002,78.97
"CIV",2003,99.37
"CIV",2004,107.13
"CIV",2005,102.07
"CIV",2006,100.1
"CIV",2007,119.18
"CIV",2008,165.66
"CIV",2009,150
"CIV",2010,155.06
"CIV",2011,180.31
"CIV",2012,185.59
"CIV",2013,157.68
"CIV",2014,181.43
"CIV",2015,177.4
"CIV",2016,174.13
"CIV",2017,205.54
"CIV",2018,248.35
"CIV",2019,241.19
"CIV",2020,249.23
"CIV",2021,334.45
"CIV",2022,297.65
"CMR",1996,117.49
"CMR",1997,130.21
"CMR",1998,129.96
"CMR",1999,122.21
"CMR",2000,118.07
"CMR",2001,152.21
"CMR",2002,191.66
"CMR",2003,212.67
"CMR",2004,212.83
"CMR",2005,283.86
"CMR",2006,316.33
"CMR",2007,301.64
"CMR",2008,318.54
"CMR",2009,344.09
"CMR",2010,355.08
"CMR",2011,402.04
"CMR",2012,408.48
"CMR",2013,468.51
"CMR",2014,565.1
"CMR",2015,596.57
"CMR",2016,673.48
"CMR",2017,795.89
"CMR",2018,873.26
"CMR",2019,933.48
"CMR",2020,1108.11
"CMR",2021,1338.46
"CMR",2022,1506.03
"COD",1996,14.55
"COD",1997,19.8
"COD",1998,18.03
"COD",1999,16.27
"COD",2000,15.01
"COD",2001,9.05
"COD",2002,11.52
"COD",2003,15.24
"COD",2004,13.8
"COD",2005,22.85
"COD",2006,24.58
"COD",2007,31.47
"COD",2008,39.97
"COD",2009,44.55
"COD",2010,52.94
"COD",2011,45.72
"COD",2012,70.06
"COD",2013,67.57
"COD",2014,86.12
"COD",2015,98.77
"COD",2016,97.2
"COD",2017,123.04
"COD",2018,141.87
"COD",2019,138.67
"COD",2020,175.79
"COD",2021,213.24
"COD",2022,237.5
"COG",1996,24.29
"COG",1997,11.29
"COG",1998,20.67
"COG",1999,23.01
"COG",2000,17.35
"COG",2001,15.8
"COG",2002,23.93
"COG",2003,34.59
"COG",2004,41.04
"COG",2005,45.62
"COG",2006,46.19
"COG",2007,46.38
"COG",2008,48.67
"COG",2009,40.4
"COG",2010,41.36
"COG",2011,46.01
"COG",2012,54.44
"COG",2013,51.36
"COG",2014,70.56
"COG",2015,78.11
"COG",2016,76.62
"COG",2017,66.74
"COG",2018,62.22
"COG",2019,76.77
"COG",2020,75.72
"COG",2021,88.68
"COG",2022,90.39
"COL",1996,362.45
"COL",1997,406.22
"COL",1998,394.84
"COL",1999,463.17
"COL",2000,535.48
"COL",2001,533.64
"COL",2002,680.85
"COL",2003,713.03
"COL",2004,858.09
"COL",2005,988.47
"COL",2006,1449.56
"COL",2007,1562.09
"COL",2008,2357.93
"COL",2009,2705.91
"COL",2010,3169.79
"COL",2011,3541.93
"COL",2012,4076.94
"COL",2013,4525.2
"COL",2014,4993.33
"COL",2015,5383.5
"COL",2016,6417.19
"COL",2017,6701.16
"COL",2018,7531.98
"COL",2019,8752.82
"COL",2020,9599.78
"COL",2021,10300.11
"COL",2022,9683.4
"COM",1996,0.9
"COM",1997,1.29
"COM",1998,0.13
"COM",1999,1.25
"COM",2000,0.98
"COM",2001,0.2
"COM",2002,0.2
"COM",2003,0.33
"COM",2004,1.17
"COM",2005,2.4
"COM",2006,1.17
"COM",2007,3.59
"COM",2008,0.74
"COM",2009,0.76
"COM",2010,2.15
"COM",2011,3.95
"COM",2012,1.2
"COM",2013,8.93
"COM",2014,1.51
"COM",2015,1.74
"COM",2016,4.84
"COM",2017,3.89
"COM",2018,3.07
"COM",2019,3.79
"COM",2020,3.51
"COM",2021,4.82
"COM",2022,3.74
"CPV",1996,0.53
"CPV",1997,0.5
"CPV",1998,0.2
